GEOID,ice_income,median_inc,poverty_pct,labor_pct,owner_occ_pct,owner_occ_value,vacant_pct
29189212101,-0.3345476624165149,33108,24.824242424242424,67.33229329173167,32.294887039239,55600,28.732150584162703
29189212102,-0.386952636282395,30208,27.897574123989216,65.19677572309152,32.35195717631315,46300,16.741071428571427
29189213203,0.009984235417761429,69732,7.902605724049551,63.425,85.41935483870968,168800,5.698711595639247
29189213204,-0.020274689339437543,63448,15.713912816496997,68.75195495777291,54.136316337148806,137600,2.920634920634921
29189214601,-0.18878504672897195,42964,12.697947214076247,67.52727272727273,47.130789397028835,96800,10.435267857142858
29189214602,-0.18364997121473806,41625,19.920119820269598,62.701363073110286,62.33217304823471,80900,5.133806663025669
29189215004,-0.06922629435718441,50955,12.967651195499297,56.47619047619048,37.54929577464789,194800,9.430979978925185
29189215005,0.07367240089753178,76336,5.40445072412575,67.01075268817205,67.03413940256046,189400,10.026917900403769
29189215143,0.0834862385321101,81157,2.7249910362136966,74.01301518438179,83.44875346260388,142900,7.470288624787775
29189215144,0.012733784321528054,68750,7.816810741217584,71.25608981148062,72.07851770317373,165800,2.935496330629587
29189217943,0.21142369991474852,93669,1.3145539906103285,70.66233238520927,88.54985844605223,234100,7.419100236779795
29189217944,0.3973374295954941,120026,1.8149536397711579,73.74260355029585,95.43503706593836,282000,7.176806083650191
29189218102,-0.017817371937639197,63586,8.081123244929797,72.54368932038835,88.14192343604108,154500,7.991803278688526
29189218103,-0.03550074738415546,56176,11.248258013139557,70.11118378024854,43.89806888313757,179800,13.982642237222759
29189218401,0.39731543624161075,120500,2.3324396782841825,66.59877800407332,96.80536912751678,345800,4.974489795918367
29189218402,0.3262923846581434,105368,3.0623247789519086,63.667136812411854,94.65171447056287,311000,6.884057971014493
29189220001,-0.13018785495849716,62215,4.239152169566087,62.41217798594848,84.80861244019138,127200,2.926208651399491
29189220002,-0.07236431690580163,54183,8.812260536398467,78.07692307692308,69.64229186451408,143500,3.6079374624173184
29189220443,-0.046063202999464384,49523,9.287099903006789,64.23601447258558,67.60426770126091,203100,6.369107321965897
29189220444,0.28009915014164305,98261,5.2205220522052205,67.06011960969468,94.61253670368951,263800,3.5189613939186883
29189220445,0.39791666666666664,110926,2.836438923395445,63.1592039800995,98.71422646204894,286700,1.386748844375963
29189220446,0.15988372093023256,88780,3.8305543037404237,61.926240382064215,98.92231701841042,214800,0
29189221335,0.16889568207871608,78566,4.1354010338502585,68.61155063291139,75.9719672951777,243000,3.751379183523354
29189221423,0.2557997557997558,92544,1.5809284818067755,65.72654812998161,89.23462986198244,261900,1.9748653500897666
